Time,FLrpm,FRrpm,RLrpm,RRrpm,FL,FR,RL,RR,Ax,Ay,Az,RollR,PitchR,YawR,PitchPos,RollPos
32.04,5821,-4714,5869,-4626,497,1676,2031,1525,1.090000033,-9.220000267,-3.390000105,-0.100000002,0.079999998,-1.460000038,-179.1999969,1.039999962
32.05,5862,-4664,5882,-4614,499,1680,2084,1521,-1.75,-14.71000004,-0.519999981,-0.140000001,0.01,-1.460000038,-179.2299957,1.090000033
32.06,5847,-4623,5836,-4666,500,1659,2164,1528,-1.75,-14.71000004,-0.519999981,-0.140000001,0.01,-1.460000038,-179.1999969,1.25
32.07,5883,-4648,5836,-4656,500,1628,2178,1525,-0.790000022,-16.39999962,3.730000019,0.07,0.029999999,-1.440000057,-179.1600037,1.289999962
32.08,5872,-4694,5915,-4620,498,1633,2173,1490,-0.790000022,-16.39999962,3.730000019,0.07,0.029999999,-1.440000057,-179.1600037,1.289999962
32.09,5841,-4712,5998,-4663,499,1663,2156,1542,1.24000001,-15.30000019,-0.879999995,0.239999995,0.109999999,-1.419999957,-179.0800018,1.070000052
32.1,5869,-4724,5856,-4627,499,1691,2124,1606,1.24000001,-15.30000019,-0.879999995,0.239999995,0.109999999,-1.419999957,-179.0800018,1.070000052
32.11,5816,-4710,5871,-4662,499,1708,2051,1635,1.789999962,-7.940000057,-2.180000067,-0.140000001,-0.050000001,-1.5,-179.0800018,1.00999999
32.12,5957,-4781,5923,-4664,499,1681,2084,1630,1.789999962,-7.940000057,-2.180000067,-0.140000001,-0.050000001,-1.5,-179.0800018,1.00999999
32.13,5794,-4726,5876,-4728,500,1628,2113,1523,2.160000086,-11.77000046,1.370000005,-0.050000001,0,-1.480000019,-179.1100006,1.159999967
32.14,5946,-4677,5874,-4679,501,1628,2100,1523,2.160000086,-11.77000046,1.370000005,0.090000004,0.029999999,-1.460000038,-179.1100006,1.159999967
32.15,5890,-4717,5946,-4697,500,1545,2100,1462,0,-9.039999962,-3.970000029,0.289999992,0.059999999,-1.399999976,-179.0800018,0.939999998
32.16,5689,-4795,5893,-4693,499,1558,2029,1429,0,-9.039999962,-3.970000029,0.289999992,0.059999999,-1.399999976,-179.0800018,0.939999998
32.17,5901,-4775,5918,-4733,499,1683,2027,1447,-2.74000001,-9.489999771,-5.019999981,0.059999999,0,-1.389999986,-179.0200043,0.730000019
32.18,5825,-4758,5899,-4747,498,1756,2014,1516,-2.74000001,-9.489999771,-5.019999981,0.059999999,0,-1.389999986,-179.0200043,0.730000019
32.19,5779,-4788,5926,-4824,499,1803,1996,1523,-0.819999993,-6.900000095,-2.539999962,0.079999998,-0.109999999,-1.340000033,-179.0399933,0.660000026
32.2,5762,-4807,5885,-4902,500,1845,1964,1523,-0.819999993,-6.900000095,-2.539999962,0.129999995,0.02,-1.320000052,-179.0399933,0.660000026
32.21,5737,-4801,5782,-4874,500,1882,1921,1476,2.970000029,-5.360000134,0.460000008,0.200000003,-0.059999999,-1.210000038,-179.1100006,0.469999999
32.22,5666,-4931,5683,-4908,500,1926,1960,1525,2.970000029,-5.360000134,0.460000008,0.200000003,-0.059999999,-1.210000038,-179.1100006,0.469999999
32.23,5514,-4955,5642,-4992,499,1913,2033,1661,2.99000001,-10.17000008,6.139999866,0.059999999,-0.059999999,-0.889999986,-179.2299957,0.319999993
32.24,5531,-5056,5501,-5028,499,1920,2082,1877,2.99000001,-10.17000008,6.139999866,-0.01,-0.079999998,-0.800000012,-179.2299957,0.319999993
32.25,5352,-5147,5460,-5168,499,1957,2102,1917,1.75,-14.22000027,1.919999957,0.109999999,0,-0.5,-179.2599945,0.280000001
32.26,5383,-5231,5387,-5192,499,2015,2109,1923,1.75,-14.22000027,1.919999957,0.109999999,0,-0.5,-179.2599945,0.280000001
32.27,5236,-5303,5307,-5264,499,2154,2113,1919,3.609999895,-14.88000011,2.720000029,0.100000002,0.050000001,-0.119999997,-179.2100067,0.129999995
32.28,5300,-5340,5251,-5330,499,2196,2113,1929,3.609999895,-14.88000011,2.720000029,0.100000002,0.050000001,-0.119999997,-179.2100067,0.129999995
32.29,5154,-5404,5223,-5394,499,2210,2093,1944,2.369999886,-9.890000343,-1.360000014,-0.059999999,0.039999999,0.140000001,-179.1300049,0.129999995
32.3,5217,-5474,5268,-5382,500,2216,2055,1935,2.369999886,-9.890000343,-1.360000014,-0.059999999,0.039999999,0.140000001,-179.1300049,0.129999995
32.31,5243,-5432,5207,-5404,500,2224,1932,1919,1.190000057,-3.950000048,-2.109999895,0.029999999,0,0.270000011,-179.0800018,0.159999996
32.32,5186,-5517,5147,-5443,500,2243,1826,1887,1.190000057,-3.950000048,-2.109999895,0.029999999,0,0.270000011,-179.0800018,0.159999996
32.33,5241,-5432,5238,-5503,500,2259,1705,1808,-1.5,1.960000038,-6.650000095,0.01,-0.140000001,0.310000002,-179.1300049,0.100000002
32.34,5219,-5516,5231,-5477,500,2259,1661,1770,-1.5,1.960000038,-6.650000095,0.01,-0.140000001,0.310000002,-179.1300049,0.100000002
32.35,5274,-5439,5263,-5557,500,2254,1698,1856,-0.540000022,5.670000076,0.980000019,0.079999998,-0.230000004,0.310000002,-179.3500061,-0.01
32.36,5148,-5480,5228,-5480,500,2249,1818,1946,-0.540000022,5.670000076,0.980000019,0.079999998,-0.230000004,0.310000002,-179.3500061,-0.01
32.37,5276,-5446,5248,-5491,499,2246,1825,2013,-0.769999981,6.309999943,2.799999952,0.090000004,-0.159999996,0.289999992,-179.5599976,-0.170000002
32.38,5187,-5441,5244,-5540,499,2237,1815,2073,-0.769999981,6.309999943,2.799999952,0.090000004,-0.159999996,0.289999992,-179.5599976,-0.170000002
32.39,5225,-5521,5183,-5469,499,2214,1801,2152,-1.559999943,5.920000076,0.899999976,-0.01,-0.109999999,0.280000001,-179.6699982,-0.239999995
32.4,5137,-5468,5282,-5523,499,2191,1797,2165,-1.559999943,5.920000076,0.899999976,-0.01,-0.109999999,0.280000001,-179.6699982,-0.239999995
32.41,5235,-5485,5190,-5497,499,2187,1795,2159,-1.74000001,2.619999886,0.970000029,-0.02,-0.050000001,0.319999993,-179.7299957,-0.200000003
32.42,5155,-5500,5178,-5535,501,2179,1797,2138,-1.74000001,2.619999886,0.970000029,0.01,0.029999999,0.330000013,-179.7299957,-0.200000003
32.43,5178,-5557,5192,-5543,501,2186,1802,2147,-1.659999967,1.710000038,4.920000076,0.039999999,0,0.360000014,-179.7100067,-0.25
32.44,5136,-5508,5217,-5504,501,2153,1800,2180,-1.659999967,1.710000038,4.920000076,0.039999999,0,0.360000014,-179.7100067,-0.25
32.45,5222,-5591,5143,-5513,500,2146,1779,2177,0.529999971,1.690000057,3.25999999,-0.029999999,0.109999999,0.430000007,-179.6100006,-0.280000001
32.46,5108,-5578,5146,-5532,498,2156,1743,2166,0.529999971,1.690000057,3.25999999,-0.029999999,0.109999999,0.430000007,-179.6100006,-0.280000001
32.47,5192,-5560,5155,-5598,499,2182,1692,2164,1.159999967,3.970000029,-2.089999914,0.050000001,0.189999998,0.479999989,-179.4600067,-0.319999993
32.48,5169,-5606,5135,-5591,501,2260,1679,2163,1.159999967,3.970000029,-2.089999914,0.050000001,0.189999998,0.479999989,-179.4600067,-0.319999993
32.49,5199,-5567,5127,-5653,500,2304,1656,2160,4.75,4.079999924,-0.75,0.050000001,0.140000001,0.529999971,-179.3399963,-0.389999986
32.5,5115,-5640,5175,-5618,501,2335,1628,2157,4.75,4.079999924,-0.75,0.050000001,0.140000001,0.529999971,-179.3399963,-0.389999986
32.51,5196,-5550,5169,-5649,500,2353,1608,2152,5.519999981,4.690000057,-3.930000067,-0.02,0.090000004,0.540000022,-179.25,-0.409999996
32.52,5201,-5676,5153,-5669,500,2368,1604,2152,5.519999981,4.690000057,-3.930000067,-0.02,0.090000004,0.540000022,-179.25,-0.409999996
32.53,5170,-5633,5165,-5610,501,2368,1604,2150,2.970000029,4.789999962,-5.639999866,-0.01,0,0.550000012,-179.2299957,-0.409999996
32.54,5176,-5650,5184,-5721,501,2354,1596,2169,2.970000029,4.789999962,-5.639999866,-0.01,0,0.550000012,-179.2299957,-0.409999996
32.55,5179,-5660,5202,-5614,501,2341,1591,2178,-1.879999995,5.539999962,-2.730000019,-0.01,-0.100000002,0.540000022,-179.2700043,-0.400000006
32.56,5212,-5624,5216,-5684,501,2319,1604,2182,-1.879999995,5.539999962,-2.730000019,-0.01,-0.100000002,0.540000022,-179.2700043,-0.400000006
32.57,5138,-5692,5196,-5669,501,2297,1668,2197,-4.070000172,6.389999866,3.589999914,-0.029999999,-0.090000004,0.519999981,-179.3099976,-0.349999994
32.58,5226,-5633,5235,-5643,500,2231,1702,2214,-4.070000172,6.389999866,3.589999914,-0.029999999,-0.090000004,0.519999981,-179.3099976,-0.349999994
32.59,5219,-5720,5203,-5606,500,2212,1711,2215,-1.730000019,5.119999886,7.619999886,-0.02,0.02,0.519999981,-179.2899933,-0.310000002
32.6,5243,-5620,5217,-5609,501,2201,1692,2168,-1.730000019,5.119999886,7.619999886,-0.02,0.02,0.519999981,-179.2899933,-0.310000002
32.61,5194,-5680,5253,-5657,500,2203,1669,2128,0.99000001,5.28000021,2.49000001,-0.07,0.150000006,0.49000001,-179.1999969,-0.280000001
32.62,5351,-5618,5220,-5627,500,2199,1661,2128,0.99000001,5.28000021,2.49000001,-0.140000001,0.029999999,0.49000001,-179.1999969,-0.280000001
32.63,5244,-5643,5247,-5682,502,2194,1660,2035,2.869999886,3.299999952,-4.559999943,-0.100000002,0.079999998,0.460000008,-179.1699982,-0.170000002
32.64,5334,-5623,5301,-5647,500,2195,1662,1996,2.869999886,3.299999952,-4.559999943,-0.100000002,0.079999998,0.460000008,-179.1699982,-0.170000002
32.65,5296,-5606,5344,-5659,500,2191,1669,1956,3.420000076,1.960000038,-4.550000191,-0.100000002,-0.029999999,0.400000006,-179.1999969,-0.090000004
32.66,5421,-5624,5356,-5663,502,2177,1680,1964,3.420000076,1.960000038,-4.550000191,-0.100000002,-0.029999999,0.400000006,-179.1999969,-0.090000004
32.67,5290,-5565,5374,-5626,501,2157,1727,1970,1.220000029,1.74000001,-0.99000001,-0.079999998,-0.059999999,0.310000002,-179.2599945,-0.039999999
32.68,5449,-5626,5437,-5631,501,2138,1752,1972,1.220000029,1.74000001,-0.99000001,-0.079999998,-0.059999999,0.310000002,-179.2599945,-0.039999999
32.69,5384,-5569,5438,-5554,501,2120,1752,1972,-2.410000086,0.509999991,-0.409999996,-0.090000004,-0.07,0.200000003,-179.3200073,0.02
32.7,5418,-5529,5476,-5584,501,2093,1814,1992,-2.410000086,0.509999991,-0.409999996,-0.090000004,-0.07,0.200000003,-179.3200073,0.02
32.71,5414,-5568,5525,-5540,501,2074,1860,2007,-4.239999771,0.419999987,2.160000086,-0.039999999,-0.07,0.090000004,-179.3600006,0.090000004
32.72,5480,-5520,5482,-5529,501,2060,1938,2010,-4.239999771,0.419999987,2.160000086,-0.039999999,-0.07,0.090000004,-179.3600006,0.090000004
32.73,5527,-5557,5497,-5513,501,2047,1946,2001,-3.839999914,0.230000004,3.470000029,-0.01,0,0,-179.3399963,0.119999997
32.74,5411,-5509,5566,-5467,501,2132,1946,1991,-3.839999914,0.230000004,3.470000029,-0.01,0,0,-179.3399963,0.119999997
32.75,5634,-5537,5577,-5469,501,2191,1948,1939,-0.310000002,-0.129999995,4.110000134,-0.109999999,0,-0.07,-179.3099976,0.209999993
32.76,5551,-5465,5575,-5478,501,2235,1950,1903,-0.310000002,-0.129999995,4.110000134,-0.109999999,0,-0.07,-179.3099976,0.209999993
32.77,5616,-5476,5587,-5481,500,2245,1955,1878,2.859999895,-1.75999999,1.289999962,-0.079999998,0.029999999,-0.109999999,-179.3099976,0.330000013
32.78,5602,-5508,5634,-5505,500,2246,1968,1859,2.859999895,-1.75999999,1.289999962,-0.079999998,0.029999999,-0.109999999,-179.3099976,0.330000013
32.79,5685,-5465,5628,-5470,500,2261,1969,1850,5.360000134,-2.559999943,-2.130000114,0,-0.039999999,-0.170000002,-179.3999939,0.349999994
32.8,5621,-5445,5689,-5525,500,2261,1977,1835,5.360000134,-2.559999943,-2.130000114,0,-0.039999999,-0.170000002,-179.3999939,0.349999994
32.81,5643,-5478,5689,-5499,501,2240,1995,1840,4.550000191,-2.25,-2.980000019,-0.01,-0.109999999,-0.219999999,-179.5599976,0.360000014
32.82,5733,-5530,5687,-5482,500,2198,2015,1853,4.550000191,-2.25,-2.980000019,-0.02,-0.200000003,-0.230000004,-179.5599976,0.360000014
32.83,5596,-5431,5715,-5514,501,2142,2040,1855,3.089999914,-3.50999999,-0.150000006,-0.079999998,-0.129999995,-0.259999991,-179.7400055,0.430000007
32.84,5689,-5469,5741,-5448,500,1989,2040,1850,3.089999914,-3.50999999,-0.150000006,-0.079999998,-0.129999995,-0.259999991,-179.7400055,0.430000007
32.85,5654,-5439,5769,-5462,500,1916,2041,1850,-0.140000001,-5.190000057,-0.189999998,0,-0.090000004,-0.310000002,-179.8600006,0.439999998
32.86,5709,-5476,5709,-5469,500,1839,2040,1854,-0.140000001,-5.190000057,-0.189999998,0,-0.090000004,-0.310000002,-179.8600006,0.439999998
32.87,5697,-5473,5753,-5391,500,1766,2038,1849,-1.919999957,-5.190000057,0.319999993,-0.01,-0.029999999,-0.360000014,-179.8999939,0.439999998
32.88,5684,-5422,5750,-5367,500,1702,2008,1831,-1.919999957,-5.190000057,0.319999993,-0.01,-0.029999999,-0.360000014,-179.8999939,0.439999998
32.89,5775,-5397,5721,-5347,501,1633,1992,1782,-3.769999981,-3.930000067,-0.150000006,-0.050000001,0.01,-0.419999987,-179.8399963,0.449999988
32.9,5695,-5374,5794,-5371,500,1639,1989,1682,-3.769999981,-3.930000067,-0.150000006,-0.050000001,0.01,-0.419999987,-179.8399963,0.449999988
32.91,5892,-5364,5805,-5321,500,1649,1999,1682,-3.00999999,-4.090000153,1.909999967,-0.119999997,0.090000004,-0.550000012,-179.7299957,0.620000005
32.92,5824,-5277,5827,-5328,501,1663,2013,1686,-3.00999999,-4.090000153,1.909999967,-0.119999997,0.090000004,-0.550000012,-179.7299957,0.620000005
32.93,5803,-5277,5865,-5283,502,1670,2063,1695,-0.790000022,-4.989999771,3.099999905,-0.090000004,0.119999997,-0.670000017,-179.6199951,0.759999991
32.94,5946,-5260,5861,-5243,501,1731,2097,1695,-0.790000022,-4.989999771,3.099999905,-0.090000004,0.119999997,-0.670000017,-179.6199951,0.759999991
32.95,5903,-5218,5893,-5213,501,1725,2097,1732,0.050000001,-5.869999886,-3.190000057,0.059999999,0.090000004,-0.779999971,-179.5099945,0.790000022
32.96,5898,-5210,5937,-5198,502,1728,2143,1720,0.050000001,-5.869999886,-3.190000057,0.059999999,0.090000004,-0.779999971,-179.5099945,0.790000022
32.97,5856,-5203,5955,-5217,503,1719,2147,1744,0.449999988,-8.029999733,1.789999962,0.07,0.189999998,-0.839999974,-179.3500061,0.670000017
32.98,5871,-5169,5962,-5192,503,1719,2124,1765,0.449999988,-8.029999733,1.789999962,0.07,0.189999998,-0.839999974,-179.3500061,0.670000017
32.99,5980,-5258,5962,-5159,503,1738,2124,1748,-1.840000033,-8.850000381,-1.149999976,-0.109999999,0.159999996,-0.889999986,-179.1699982,0.699999988
33,5885,-5206,5957,-5157,503,1766,2137,1724,-1.840000033,-8.850000381,-1.149999976,-0.059999999,0.180000007,-0.939999998,-179.1699982,0.699999988
33.01,6098,-5235,5989,-5166,503,1770,2142,1641,-2.380000114,-8.729999542,-0.389999986,-0.07,0.129999995,-1.00999999,-178.9799957,0.860000014
33.02,5928,-5181,6050,-5137,503,1779,2129,1563,-2.380000114,-8.729999542,-0.389999986,-0.02,0.200000003,-1.039999962,-178.9799957,0.860000014
33.03,6132,-5165,6115,-5167,503,1772,2055,1481,1,-7.340000153,-0.769999981,0.039999999,0.100000002,-1.129999995,-178.8399963,0.920000017
33.04,6186,-5159,6061,-5112,502,1769,2011,1408,1,-7.340000153,-0.769999981,0.039999999,0.100000002,-1.129999995,-178.8399963,0.920000017
33.05,6116,-5141,6193,-5194,501,1772,1977,1355,4.519999981,-6,-1.100000024,0.02,0.100000002,-1.25999999,-178.7799988,0.889999986
33.06,6252,-5128,6156,-5201,501,1769,1947,1271,4.519999981,-6,-1.100000024,0.02,0.100000002,-1.25999999,-178.7799988,0.889999986
33.07,6261,-5059,6171,-5106,501,1764,1937,1248,4.099999905,-8.699999809,-9.5,-0.039999999,-0.059999999,-1.360000014,-178.8699951,0.870000005
33.08,6267,-5099,6241,-5065,502,1756,1995,1297,4.099999905,-8.699999809,-9.5,-0.039999999,-0.059999999,-1.360000014,-178.8699951,0.870000005
33.09,6306,-5116,6228,-5042,502,1758,2034,1351,2.119999886,-10.92000008,-4.110000134,0,-0.180000007,-1.379999995,-179.0500031,0.810000002
33.1,6257,-5075,6186,-5053,501,1730,2034,1400,2.119999886,-10.92000008,-4.110000134,0,-0.180000007,-1.379999995,-179.0500031,0.810000002
33.11,6181,-5107,6295,-5077,504,1699,2115,1478,1.669999957,-13.76000023,0.610000014,0.050000001,-0.140000001,-1.350000024,-179.2100067,0.810000002
33.12,6327,-5123,6179,-5058,501,1665,2148,1522,1.669999957,-13.76000023,0.610000014,0.050000001,-0.140000001,-1.350000024,-179.2100067,0.810000002
33.13,6201,-5120,6172,-5136,502,1628,2160,1550,3.140000105,-11.61999989,5.710000038,0.02,0,-1.289999962,-179.2599945,0.779999971
33.14,6220,-5134,6204,-5113,500,1606,2151,1540,3.140000105,-11.61999989,5.710000038,0,0,-1.25999999,-179.2599945,0.779999971
33.15,6179,-5122,6154,-5120,501,1615,2155,1514,2.50999999,-11.22999954,0.5,-0.07,0.090000004,-1.25999999,-179.2100067,0.769999981
33.16,6198,-5198,6184,-5104,501,1638,2164,1466,2.50999999,-11.22999954,0.5,-0.07,0.090000004,-1.25999999,-179.2100067,0.769999981
33.17,6224,-5156,6215,-5144,501,1658,2161,1461,-2.109999895,-14.81000042,-2.359999895,-0.119999997,0.02,-1.289999962,-179.1499939,0.879999995
33.18,6201,-5161,6212,-5136,501,1673,2156,1460,-2.109999895,-14.81000042,-2.359999895,-0.119999997,0.02,-1.289999962,-179.1499939,0.879999995
33.19,6215,-5122,6226,-5113,501,1691,2158,1453,-0.409999996,-13.84000015,1.190000057,0.02,0.01,-1.320000052,-179.0899963,0.879999995
33.2,6295,-5174,6244,-5101,501,1748,2157,1444,-0.409999996,-13.84000015,1.190000057,0.109999999,0.109999999,-1.350000024,-179.0899963,0.879999995
33.21,6264,-5102,6268,-5135,501,1780,2150,1421,0.01,-10.31000042,0.860000014,0.07,0.01,-1.379999995,-179.0500031,0.839999974
33.22,6211,-5144,6317,-5065,501,1810,2153,1421,0.01,-10.31000042,0.860000014,0.07,0.01,-1.379999995,-179.0500031,0.839999974
33.23,6252,-5064,6281,-5124,501,1833,2158,1430,1.100000024,-10.80000019,0.74000001,0.02,0,-1.440000057,-179.0599976,0.850000024
33.24,6206,-5105,6340,-5094,501,1831,2161,1430,1.100000024,-10.80000019,0.74000001,0.02,0,-1.440000057,-179.0599976,0.850000024
33.25,6362,-5077,6311,-5088,500,1802,2155,1431,-0.660000026,-10.59000015,-1.629999995,0.07,-0.050000001,-1.49000001,-179.1300049,0.870000005
33.26,6273,-5092,6364,-5089,501,1782,2157,1452,-0.660000026,-10.59000015,-1.629999995,0.07,-0.050000001,-1.49000001,-179.1300049,0.870000005
33.27,6350,-5073,6384,-5067,501,1758,2155,1471,-0.140000001,-9.989999771,0.819999993,0.129999995,-0.109999999,-1.50999999,-179.2400055,0.779999971
33.28,6323,-5131,6374,-5082,501,1742,2148,1492,-0.140000001,-9.989999771,0.819999993,0.129999995,-0.109999999,-1.50999999,-179.2400055,0.779999971
33.29,6341,-5089,6401,-5081,501,1733,2129,1515,3.619999886,-9.760000229,3.119999886,0.029999999,-0.02,-1.549999952,-179.3500061,0.730000019
33.3,6441,-5144,6374,-5076,501,1727,2113,1513,3.619999886,-9.760000229,3.119999886,0.029999999,-0.02,-1.549999952,-179.3500061,0.730000019
33.31,6382,-5123,6383,-5098,501,1708,2110,1496,-0.620000005,-11.02000046,-6.150000095,-0.079999998,-0.129999995,-1.590000033,-179.5,0.790000022
33.32,6425,-5118,6455,-5133,501,1669,2121,1505,-0.620000005,-11.02000046,-6.150000095,-0.079999998,-0.129999995,-1.590000033,-179.5,0.790000022
33.33,6356,-5111,6369,-5089,500,1618,2138,1505,-0.569999993,-12.35000038,-1.730000019,0.079999998,-0.170000002,-1.559999943,-179.6799927,0.779999971
33.34,6430,-5129,6398,-5114,501,1579,2157,1521,-0.569999993,-12.35000038,-1.730000019,0.079999998,-0.170000002,-1.559999943,-179.6799927,0.779999971
33.35,6352,-5102,6429,-5085,501,1564,2158,1525,-2.769999981,-10.64000034,2.089999914,0.150000006,-0.07,-1.529999971,-179.7799988,0.670000017
33.36,6331,-5113,6439,-5084,501,1574,2157,1529,-2.769999981,-10.64000034,2.089999914,0.150000006,-0.07,-1.529999971,-179.7799988,0.670000017
33.37,6364,-5118,6406,-5127,502,1574,2142,1530,0.280000001,-8.270000458,2.369999886,0.050000001,0.01,-1.50999999,-179.8000031,0.589999974
33.38,6276,-5113,6361,-5152,501,1574,2134,1529,0.280000001,-8.270000458,2.369999886,0.050000001,0.01,-1.50999999,-179.8000031,0.589999974
33.39,6336,-5084,6370,-5204,501,1582,2155,1517,-0.230000004,-10.52999973,-0.349999994,0,0.090000004,-1.470000029,-179.7700043,0.600000024
33.4,6182,-5148,6386,-5219,500,1626,2163,1492,-0.230000004,-10.52999973,-0.349999994,0,0.090000004,-1.470000029,-179.7700043,0.600000024
33.41,6323,-5134,6347,-5231,502,1661,2165,1471,-0.349999994,-11.85000038,-1.590000033,0.029999999,0.059999999,-1.429999948,-179.6999969,0.579999983
33.42,6235,-5159,6375,-5323,501,1688,2166,1462,-0.349999994,-11.85000038,-1.590000033,0.059999999,0.150000006,-1.399999976,-179.6999969,0.579999983
33.43,6182,-5220,6347,-5338,501,1707,2165,1459,2.289999962,-10.77999973,2.039999962,0.079999998,0.129999995,-1.320000052,-179.5700073,0.49000001
33.44,6198,-5233,6310,-5449,501,1724,2141,1449,2.289999962,-10.77999973,2.039999962,0.079999998,0.129999995,-1.320000052,-179.5700073,0.49000001
33.45,6096,-5315,6280,-5473,502,1763,2118,1442,2.640000105,-6.940000057,-3.5,0.270000011,0.140000001,-1.159999967,-179.4100037,0.219999999
33.46,6072,-5305,6279,-5513,502,1916,2094,1450,2.640000105,-6.940000057,-3.5,0.270000011,0.140000001,-1.159999967,-179.4100037,0.219999999
33.47,6085,-5462,6219,-5504,501,1986,2068,1572,1.909999967,-5.900000095,-1.340000033,0.310000002,0.119999997,-0.930000007,-179.2599945,-0.109999999
