Time,FLrpm,FRrpm,RLrpm,RRrpm,FL,FR,RL,RR,Ay,Ax,Az,RollR,PitchR,YawR,Steer
2.69,0,0,0,0,1943,2117,2494,1820,0.02,0.02,0.370000005,-0.01,0,0,-5
2.7,0,0,0,0,1943,2117,2494,1820,-0.050000001,-0.029999999,-0.230000004,0,0,0,-5
2.71,0,0,0,0,1943,2117,2494,1820,-0.029999999,0.119999997,0.129999995,0.01,0,0,-5
2.72,0,0,0,0,1943,2117,2494,1820,0.100000002,-0.029999999,0.259999991,-0.01,0,0,-5
2.73,0,0,0,0,1943,2117,2494,1820,-0.050000001,-0.090000004,-0.029999999,0,0,0,-5
2.74,0,0,0,0,1943,2117,2494,1820,-0.039999999,0.159999996,-0.039999999,0.01,0,0,-5
2.75,0,0,0,0,1943,2118,2494,1820,0.050000001,0,0.270000011,0,0,0,-5
2.76,0,0,0,0,1943,2117,2494,1820,-0.079999998,-0.059999999,-0.140000001,0,0,0,-5
2.77,0,0,0,0,1943,2118,2494,1820,-0.039999999,-0.07,-0.280000001,0,0,0,-5
2.78,0,0,0,0,1943,2117,2494,1820,0.039999999,0.07,0.119999997,0,0,0,-5
2.79,0,0,0,0,1943,2117,2494,1820,0.159999996,-0.150000006,0.159999996,0,0.01,0,-5
2.8,0,0,0,0,1943,2117,2494,1820,-0.109999999,0,-0.330000013,0,0,0,-5
2.81,0,0,0,0,1943,2117,2494,1820,0.02,-0.01,-0.119999997,0.01,0,0,-5
2.82,0,0,0,0,1943,2117,2494,1820,0.090000004,-0.079999998,0.170000002,-0.01,0,0,-5
2.83,0,0,0,0,1943,2117,2494,1820,0.02,-0.170000002,-0.150000006,0,0,0,-5
2.84,0,0,0,0,1943,2117,2494,1820,-0.02,0.059999999,-0.079999998,0.01,0,0,-5
2.85,0,0,0,0,1943,2117,2494,1820,0.100000002,0.029999999,0.170000002,0,0,0,-5
2.86,0,0,0,0,1943,2118,2494,1820,-0.02,-0.079999998,-0.129999995,0,0,0,-5
2.87,0,0,0,0,1943,2117,2494,1820,-0.090000004,0.050000001,-0.200000003,0,0,0,-5
2.88,0,0,0,0,1943,2118,2494,1820,0.079999998,0.079999998,0.159999996,0,0,0,-5
2.89,0,0,0,0,1943,2117,2494,1820,0.02,0.02,0.209999993,-0.01,0,0,-5
2.9,0,0,0,0,1943,2117,2494,1820,-0.090000004,0.029999999,-0.230000004,0,0,0,-5
2.91,0,0,0,0,1943,2117,2494,1820,-0.07,0.109999999,0.050000001,0.01,0,0,-5
2.92,0,0,0,0,1943,2117,2494,1820,0.029999999,-0.039999999,0.219999999,-0.01,0,0,-5
2.93,0,0,0,0,1943,2117,2494,1820,-0.090000004,-0.02,-0.079999998,0,0,0,-5
2.94,0,0,0,0,1943,2117,2494,1820,-0.02,0.109999999,0.01,0,0,0,-5
2.95,0,0,0,0,1943,2117,2494,1820,0.039999999,0.050000001,0.140000001,0,0,0,-5
2.96,0,0,0,0,1942,2118,2494,1820,-0.100000002,-0.029999999,-0.079999998,0,0,0,-5
2.97,0,0,0,0,1943,2117,2494,1820,-0.109999999,0,-0.289999992,0,0,0,-5
2.98,0,0,0,0,1943,2117,2494,1820,0.02,0.119999997,0.300000012,0,0,0,-5
2.99,0,0,0,0,1943,2117,2494,1820,0.07,-0.079999998,0.109999999,0,0,0,-5
3,0,0,0,0,1943,2117,2494,1820,-0.100000002,0.02,-0.170000002,0,0,0,-5
3.01,0,0,0,0,1943,2117,2494,1820,0.02,0.059999999,-0.01,0.01,0,0,-5
3.02,0,0,0,0,1943,2117,2494,1820,0.090000004,-0.090000004,0.189999998,0,0,0,-5
3.03,0,0,0,0,1943,2117,2494,1820,-0.02,-0.07,-0.150000006,0,0,0,-5
3.04,0,0,0,0,1943,2118,2494,1820,0.01,0.029999999,0,0.01,0,0,-5
3.05,0,0,0,0,1943,2117,2494,1820,0.109999999,0.02,0.289999992,0,0,0,-5
3.06,0,0,0,0,1942,2117,2494,1820,0,-0.150000006,-0.150000006,0,0,0,-5
3.07,0,0,0,0,1943,2118,2494,1820,-0.100000002,0.029999999,-0.170000002,0,0,0,-5
3.08,0,0,0,0,1943,2117,2494,1820,0.170000002,-0.050000001,0.170000002,0,0,0,-5
3.09,0,0,0,0,1943,2117,2494,1820,0.050000001,0,0.209999993,-0.01,0,0,-5
3.1,0,0,0,0,1943,2117,2494,1820,-0.01,-0.059999999,-0.280000001,0,0,0,-5
3.11,0,0,0,0,1943,2117,2494,1820,0,0.140000001,0.079999998,0.01,0,0,-5
3.12,0,0,0,0,1943,2117,2494,1820,0.140000001,-0.119999997,0.039999999,0,0,0,-5
3.13,0,0,0,0,1943,2117,2494,1820,-0.029999999,-0.059999999,-0.059999999,0,0,0,-5
3.14,0,0,0,0,1943,2117,2494,1820,0.02,0.079999998,-0.079999998,0.01,0,0,-5
3.15,0,0,0,0,1943,2117,2494,1820,0.109999999,0.02,0.319999993,0,0,0,-5
3.16,0,0,0,0,1943,2117,2494,1820,-0.039999999,-0.059999999,-0.129999995,0,0,0,-5
3.17,0,0,0,0,1943,2117,2494,1820,-0.109999999,-0.01,-0.159999996,0,0,0,-5
3.18,0,0,0,0,1943,2117,2494,1820,0.050000001,0.059999999,0.259999991,0,0,0,-5
3.19,0,0,0,0,1943,2117,2494,1820,0.079999998,-0.129999995,0.119999997,-0.01,0,0,-5
3.2,0,0,0,0,1943,2117,2494,1820,-0.119999997,0.059999999,-0.189999998,0,0,0,-5
3.21,0,0,0,0,1943,2117,2494,1820,0.079999998,-0.01,-0.129999995,0.01,0,0,-5
3.22,0,0,0,0,1943,2117,2494,1820,-0.01,-0.039999999,0.059999999,-0.01,0,0,-5
3.23,0,0,0,0,1943,2117,2494,1820,0.050000001,-0.159999996,-0.280000001,0,0,0,-5
3.24,0,0,0,0,1943,2117,2494,1820,-0.039999999,0.07,-0.029999999,0.01,0,0,-5
3.25,0,0,0,0,1943,2118,2494,1820,0.180000007,-0.039999999,0.180000007,0,0,0,-5
3.26,0,0,0,0,1943,2117,2494,1820,-0.07,-0.07,-0.180000007,0,0,0,-5
3.27,0,0,0,0,1943,2117,2494,1820,-0.029999999,-0.02,-0.300000012,0.01,0,0,-5
3.28,0,0,0,0,1943,2117,2494,1820,0.109999999,0.02,0.280000001,0,0,0,-5
3.29,0,0,0,0,1943,2117,2494,1820,0.059999999,-0.02,0.100000002,-0.01,0,0,-5
3.3,0,0,0,0,1943,2117,2494,1820,-0.079999998,-0.029999999,-0.209999993,0,0,0,-5
3.31,0,0,0,0,1943,2117,2494,1820,-0.050000001,0.159999996,0.079999998,0,0,0,-5
3.32,0,0,0,0,1943,2117,2494,1820,0.059999999,-0.079999998,0.140000001,-0.01,0,0,-5
3.33,0,0,0,0,1943,2117,2494,1820,-0.170000002,0.02,-0.109999999,0,0,0,-5
3.34,0,0,0,0,1943,2117,2494,1820,-0.029999999,0.129999995,0.079999998,0.01,0,0,-5
3.35,0,0,0,0,1943,2117,2494,1820,0.01,0.109999999,0.319999993,0,0,0,-5
3.36,0,0,0,0,1943,2117,2494,1820,-0.100000002,-0.01,-0.140000001,0,0,0,-5
3.37,0,0,0,0,1943,2117,2494,1820,-0.140000001,0.07,-0.150000006,0,0,0,-5
3.38,0,0,0,0,1943,2117,2494,1820,0.02,0.079999998,0.340000004,0,0,0,-5
3.39,0,0,0,0,1943,2117,2494,1820,0,-0.029999999,0.209999993,-0.01,0,0,-5
3.4,0,0,0,0,1943,2117,2494,1820,-0.119999997,0.119999997,-0.050000001,0,0,0,-5
3.41,0,0,0,0,1943,2118,2494,1820,-0.050000001,0.100000002,0.129999995,0.01,0,0,-5
3.42,0,0,0,0,1943,2117,2494,1820,0.02,-0.02,0.230000004,-0.01,0,0,-5
3.43,0,0,0,0,1943,2118,2494,1820,-0.050000001,-0.079999998,-0.170000002,0,0,0,-5
3.44,0,0,0,0,1943,2117,2494,1820,0,0.100000002,0.059999999,0.01,0,0,-5
3.45,0,0,0,0,1943,2117,2494,1820,0.119999997,0,0.300000012,0,0,0,-5
3.46,0,0,0,0,1943,2118,2494,1820,-0.029999999,-0.140000001,-0.209999993,0,0,0,-5
3.47,0,0,0,0,1943,2117,2494,1820,-0.039999999,0,-0.289999992,0.01,0,0,-5
3.48,0,0,0,0,1943,2117,2494,1820,0.129999995,-0.02,0.159999996,0,0,0,-5
3.49,0,0,0,0,1943,2117,2494,1820,0.100000002,-0.100000002,0.07,-0.01,0.01,0,-5
3.5,0,0,0,0,1943,2117,2494,1820,-0.029999999,-0.029999999,-0.289999992,0,0,0,-5
3.51,0,0,0,0,1943,2118,2494,1820,0.01,0.07,-0.039999999,0.01,0,0,-5
3.52,0,0,0,0,1943,2117,2494,1820,0.090000004,-0.129999995,0.100000002,-0.01,0,0,-5
3.53,0,0,0,0,1943,2117,2494,1820,-0.07,-0.059999999,-0.209999993,0,0,0,-5
3.54,0,0,0,0,1943,2117,2494,1820,0.050000001,0.050000001,-0.039999999,0.01,0,0,-5
3.55,0,0,0,0,1943,2117,2494,1820,0.100000002,0.079999998,0.200000003,0,0,0,-5
3.56,0,0,0,0,1943,2117,2494,1820,-0.02,-0.109999999,-0.280000001,0,0,0,-5
3.57,0,0,0,0,1943,2118,2494,1820,-0.039999999,0.050000001,-0.259999991,0.01,0,0,-5
3.58,0,0,0,0,1943,2117,2494,1820,0.100000002,0.050000001,0.230000004,0,0,0,-5
3.59,0,0,0,0,1943,2117,2494,1820,0.07,-0.07,0.129999995,-0.01,0,0,-5
3.6,0,0,0,0,1942,2117,2494,1820,-0.090000004,0.039999999,-0.140000001,0,0,0,-5
3.61,0,0,0,0,1943,2117,2494,1820,0,0.090000004,0.07,0,0,0,-5
3.62,0,0,0,0,1943,2118,2494,1820,0.02,-0.039999999,0.109999999,-0.01,0,0,-5
3.63,0,0,0,0,1943,2117,2494,1820,-0.050000001,-0.100000002,-0.230000004,0,0,0,-5
3.64,0,0,0,0,1943,2117,2494,1820,-0.039999999,0.159999996,0.07,0,0,0,-5
3.65,0,0,0,0,1943,2117,2494,1820,0.109999999,-0.01,0.189999998,0,0,0,-5
3.66,0,0,0,0,1943,2117,2494,1820,-0.119999997,-0.079999998,-0.059999999,0,0,0,-5
3.67,0,0,0,0,1943,2117,2494,1820,-0.07,-0.01,-0.259999991,0.01,0,0,-5
3.68,0,0,0,0,1943,2117,2494,1820,0.029999999,0.100000002,0.319999993,0,0,0,-5
3.69,0,0,0,0,1942,2117,2494,1820,0.090000004,-0.07,0.109999999,0,0.01,0,-5
3.7,0,0,0,0,1942,2117,2494,1820,-0.090000004,0.01,-0.119999997,0.01,0,0,-5
3.71,0,0,0,0,1943,2117,2494,1820,0,0.109999999,0.02,0,0,0,-5
3.72,0,0,0,0,1942,2118,2494,1820,0.079999998,-0.059999999,0.140000001,-0.01,0,0,-5
3.73,0,0,0,0,1943,2117,2494,1820,-0.059999999,-0.079999998,-0.209999993,0,0,0,-5
3.74,0,0,0,0,1942,2117,2494,1820,0.039999999,0.07,0.079999998,0.01,0,0,-5
3.75,0,0,0,0,1943,2117,2494,1820,0.050000001,0.050000001,0.25,0,0,0,-5
3.76,0,0,0,0,1943,2117,2494,1820,-0.02,-0.100000002,-0.230000004,0,0,0,-5
3.77,0,0,0,0,1943,2117,2494,1820,-0.140000001,0.119999997,-0.150000006,0,-0.01,0,-5
3.78,0,0,0,0,1943,2117,2494,1820,0.07,0.01,0.239999995,0,0,0,-5
3.79,0,0,0,0,1943,2117,2494,1820,0.02,-0.02,0.170000002,-0.01,0,0,-5
3.8,0,0,0,0,1943,2117,2494,1820,-0.059999999,0.059999999,-0.209999993,0,0,0,-5
3.81,0,0,0,0,1943,2117,2494,1820,-0.01,0.109999999,0.109999999,0.01,0,0,-5
3.82,0,0,0,0,1943,2117,2494,1820,0.039999999,-0.039999999,0.119999997,-0.01,0,0,-5
3.83,0,0,0,0,1943,2118,2494,1820,-0.090000004,-0.059999999,-0.129999995,0,0,0,-5
3.84,0,0,0,0,1943,2117,2494,1820,0.02,0.100000002,0.059999999,0,0,0,-5
3.85,0,0,0,0,1943,2118,2494,1820,0.090000004,0.01,0.25,0,0,0,-5
3.86,0,0,0,0,1943,2118,2494,1820,-0.079999998,-0.07,-0.219999999,0,0,0,-5
3.87,0,0,0,0,1943,2118,2494,1820,-0.079999998,0.01,-0.189999998,0,0,0,-5
3.88,0,0,0,0,1943,2118,2494,1820,0.079999998,0,0.230000004,0,0,0,-5
3.89,0,0,0,0,1943,2117,2494,1820,0.079999998,-0.079999998,0.100000002,-0.01,0,0,-5
3.9,0,0,0,0,1943,2117,2494,1820,-0.039999999,0,-0.319999993,0,0,0,-5
3.91,0,0,0,0,1943,2117,2494,1820,0.059999999,0.090000004,0.079999998,0,0,0,-5
3.92,0,0,0,0,1943,2117,2494,1820,0.079999998,-0.100000002,0.02,-0.01,0,0,-5
3.93,0,0,0,0,1943,2118,2494,1820,-0.059999999,-0.090000004,-0.239999995,0,0,0,-5
3.94,0,0,0,0,1943,2117,2494,1820,0.07,0.090000004,0.02,0.01,0,0,-5
3.95,0,0,0,0,1943,2117,2494,1820,0.109999999,0.01,0.259999991,0,0,0,-5
3.96,0,0,0,0,1943,2117,2494,1820,-0.079999998,-0.090000004,-0.209999993,0,0,0,-5
3.97,0,0,0,0,1943,2117,2494,1820,-0.07,0.059999999,-0.239999995,0,0,0,-5
3.98,0,0,0,0,1943,2117,2494,1820,0.090000004,0,0.239999995,0,0,0,-5
3.99,0,0,0,0,1943,2118,2494,1820,0.039999999,-0.07,0.029999999,-0.01,0,0,-5
4,0,0,0,0,1943,2118,2494,1820,-0.109999999,0.050000001,-0.25,0,0,0,-5
4.01,0,0,0,0,1943,2117,2494,1820,0.029999999,0.039999999,0.01,0,0,0,-5
4.02,0,0,0,0,1943,2117,2494,1820,0.02,-0.059999999,0.100000002,-0.01,0,0,-5
4.03,0,0,0,0,1942,2117,2494,1820,-0.029999999,-0.090000004,-0.180000007,0,0,0,-5
4.04,0,0,0,0,1943,2118,2494,1820,-0.02,0.119999997,0.100000002,0,0,0,-5
4.05,0,0,0,0,1943,2117,2494,1820,0.090000004,0,0.310000002,0,0,0,-5
4.06,0,0,0,0,1943,2118,2494,1820,-0.119999997,-0.050000001,-0.189999998,0,0,0,-5
4.07,0,0,0,0,1943,2117,2494,1820,-0.090000004,0.059999999,-0.180000007,0.01,0,0,-5
4.08,0,0,0,0,1943,2117,2494,1820,0.07,0.02,0.289999992,0,0,0,-5
4.09,0,0,0,0,1943,2118,2494,1820,0.02,-0.07,0.090000004,-0.01,0,0,-5
4.1,0,0,0,0,1943,2117,2494,1820,-0.100000002,0.029999999,-0.170000002,0,0,0,-5
4.11,0,0,0,0,1943,2117,2494,1820,-0.01,0.150000006,0.100000002,0,0,0,-5
4.12,0,0,0,0,1943,2117,2494,1820,0.059999999,-0.100000002,0.050000001,-0.01,0,0,-5
4.13,0,0,0,0,1943,2117,2494,1820,-0.100000002,-0.02,-0.100000002,0,0,0,-5
4.14,0,0,0,0,1943,2117,2494,1820,0.050000001,0.039999999,0.079999998,0,0,0,-5
4.15,0,0,0,0,1943,2117,2494,1820,0.059999999,0.050000001,0.330000013,0,0,0,-5
4.16,0,0,0,0,1943,2117,2494,1820,-0.029999999,-0.090000004,-0.239999995,0,0,0,-5
4.17,0,0,0,0,1943,2118,2494,1820,-0.090000004,0.050000001,-0.150000006,0,-0.01,0,-5
4.18,0,0,0,0,1943,2117,2494,1820,0.159999996,-0.02,0.230000004,0,0,0,-5
4.19,0,0,0,0,1943,2117,2494,1820,0,-0.059999999,0.07,-0.01,0,0,-5
4.2,0,0,0,0,1943,2117,2494,1820,0,0.039999999,-0.209999993,0.01,0,0,-5
4.21,0,0,0,0,1943,2117,2494,1820,0.01,0.100000002,0.090000004,0,0,0,-5
4.22,0,0,0,0,1943,2118,2494,1820,0.050000001,-0.07,-0.01,0,0,0,-5
4.23,0,0,0,0,1942,2117,2494,1820,-0.039999999,-0.100000002,-0.289999992,0,0,0,-5
4.24,0,0,0,0,1942,2117,2494,1820,0.039999999,0.100000002,0.01,0,0,0,-5
4.25,0,0,0,0,1943,2118,2494,1820,0.119999997,-0.029999999,0.209999993,0,0,0,-5
4.26,0,0,0,0,1943,2117,2494,1820,-0.090000004,-0.039999999,-0.310000002,0,0,0,-5
4.27,0,0,0,0,1943,2118,2494,1820,-0.02,-0.029999999,-0.200000003,0.01,0,0,-5
4.28,0,0,0,0,1943,2117,2494,1820,0.059999999,0.050000001,0.230000004,0,0,0,-5
4.29,0,0,0,0,1943,2117,2494,1820,0.079999998,-0.170000002,0,-0.01,0,0,-5
4.3,0,0,0,0,1943,2117,2494,1820,-0.109999999,0.079999998,-0.209999993,0,0,0,-5
4.31,0,0,0,0,1943,2117,2494,1820,0.050000001,0.02,0.029999999,0,0,0,-5
4.32,0,0,0,0,1943,2117,2494,1820,0,-0.07,0.02,-0.01,0,0,-5
4.33,0,0,0,0,1943,2117,2494,1820,-0.059999999,-0.100000002,-0.330000013,0,0,0,-5
4.34,0,0,0,0,1943,2117,2494,1820,-0.01,0.109999999,0.079999998,0,0,0,-5
4.35,0,0,0,0,1943,2117,2494,1820,0.100000002,-0.01,0.209999993,0,0,0,-5
4.36,0,0,0,0,1943,2117,2494,1820,-0.090000004,-0.050000001,-0.239999995,0,0,0,-5
4.37,0,0,0,0,1943,2117,2494,1820,-0.050000001,0.100000002,-0.209999993,0.01,0,0,-5
4.38,0,0,0,0,1943,2117,2494,1820,0.090000004,0,0.280000001,0,0,0,-5
4.39,0,0,0,0,1943,2117,2494,1820,0.01,-0.039999999,0.059999999,-0.01,0,0,-5
4.4,0,0,0,0,1942,2117,2494,1820,-0.079999998,0.090000004,-0.02,0.01,0,0,-5
4.41,0,0,0,0,1942,2118,2494,1820,-0.039999999,0.209999993,0.159999996,0,0,0,-5
4.42,0,0,0,0,1943,2117,2494,1820,0.02,-0.07,0.219999999,-0.01,0,0,-5
4.43,0,0,0,0,1943,2117,2494,1820,-0.159999996,0.039999999,-0.150000006,0,0,0,-5
4.44,0,0,0,0,1943,2117,2494,1820,0,0.180000007,0.300000012,0,0,0,-5
4.45,0,0,0,0,1943,2117,2494,1820,0.029999999,0.01,0.310000002,0,0,0,-5
4.46,0,0,0,0,1943,2117,2494,1820,-0.119999997,0,-0.129999995,0,0,0,-5
4.47,0,0,0,0,1943,2117,2494,1820,-0.050000001,0.01,-0.159999996,0,-0.01,0,-5
4.48,0,0,0,0,1943,2117,2494,1820,0.090000004,0.02,0.289999992,0,0,0,-5
4.49,0,0,0,0,1943,2117,2494,1820,0.029999999,-0.159999996,0.02,-0.01,0,0,-5
4.5,0,0,0,0,1943,2117,2494,1820,-0.090000004,0.090000004,-0.129999995,0.01,0,0,-5
4.51,0,0,0,0,1943,2117,2494,1820,0.079999998,0.039999999,0.129999995,0,0,0,-5
4.52,0,0,0,0,1943,2117,2494,1820,0.02,-0.129999995,0,-0.01,0,0,-5
4.53,0,0,0,0,1943,2117,2494,1820,-0.050000001,-0.109999999,-0.259999991,0,0,0,-5
4.54,0,0,0,0,1943,2117,2494,1820,0.059999999,0.050000001,0.119999997,0,0,0,-5
4.55,0,0,0,0,1943,2117,2494,1820,0.100000002,-0.059999999,0.189999998,0,0,0,-5
4.56,0,0,0,0,1943,2117,2494,1820,-0.090000004,-0.090000004,-0.270000011,0,0,0,-5
4.57,0,0,0,0,1943,2117,2494,1820,-0.07,0.100000002,-0.109999999,0.01,0,0,-5
4.58,0,0,0,0,1943,2117,2494,1820,0.100000002,-0.109999999,0.259999991,0,0,0,-5
4.59,0,0,0,0,1942,2117,2494,1820,0.039999999,-0.07,0.150000006,-0.01,0,0,-5
4.6,0,0,0,0,1943,2117,2494,1820,-0.050000001,0.079999998,-0.129999995,0.01,0,0,-5
4.61,0,0,0,0,1942,2117,2494,1820,0,0.150000006,0.310000002,0,0,0,-5
4.62,0,0,0,0,1943,2117,2494,1820,0.039999999,-0.090000004,0.029999999,-0.01,0,0,-5
4.63,0,0,0,0,1943,2117,2494,1820,-0.150000006,0.02,-0.079999998,0,0,0,-5
4.64,0,0,0,0,1943,2117,2494,1820,0.029999999,0.150000006,0.230000004,0,0,0,-5
4.65,0,0,0,0,1943,2117,2494,1820,0.039999999,-0.01,0.270000011,0,0,0,-5
4.66,0,0,0,0,1943,2117,2494,1820,-0.129999995,0.01,-0.25,0,0,0,-5
4.67,0,0,0,0,1942,2117,2494,1820,-0.090000004,0.079999998,-0.150000006,0,0,0,-5
4.68,0,0,0,0,1943,2117,2494,1820,0.059999999,0,0.189999998,0,0,0,-5
4.69,0,0,0,0,1943,2117,2494,1820,0.029999999,-0.140000001,-0.07,0,0,0,-5
4.7,0,0,0,0,1942,2117,2494,1820,-0.090000004,0.079999998,-0.259999991,0.01,0,0,-5
4.71,0,0,0,0,1942,2117,2494,1820,0.100000002,0,0.129999995,0,0,0,-5
4.72,0,0,0,0,1943,2117,2494,1820,0.029999999,-0.079999998,-0.059999999,0,0,0,-5
4.73,0,0,0,0,1942,2117,2494,1820,-0.01,-0.150000006,-0.330000013,0,0,0,-5
4.74,0,0,0,0,1943,2117,2494,1820,0.079999998,0.059999999,0.189999998,0,0,0,-5
4.75,0,0,0,0,1943,2117,2494,1820,0.150000006,-0.07,0.209999993,0,0,0,-5
4.76,0,0,0,0,1943,2117,2494,1820,-0.039999999,-0.140000001,-0.349999994,0,0,0,-5
4.77,0,0,0,0,1942,2117,2494,1820,-0.02,0.07,-0.150000006,0.01,0,0,-5
4.78,0,0,0,0,1942,2117,2494,1820,0.129999995,-0.079999998,0.129999995,0,0,0,-5
4.79,0,0,0,0,1943,2117,2494,1820,0.07,-0.100000002,-0.029999999,0,0,0,-5
4.8,0,0,0,0,1943,2118,2494,1820,-0.02,0.039999999,-0.219999999,0.01,0,0,-5
4.81,0,0,0,0,1943,2118,2494,1820,0.07,0.119999997,0.180000007,0,0,0,-5
4.82,0,0,0,0,1943,2117,2494,1820,0.02,-0.129999995,-0.100000002,-0.01,0,0,-5
4.83,0,0,0,0,1943,2118,2494,1820,-0.119999997,0,-0.170000002,0,0,0,-5
4.84,0,0,0,0,1943,2117,2494,1820,0.050000001,0.100000002,0.200000003,0,0,0,-5
4.85,0,0,0,0,1943,2117,2494,1820,0.01,0,0.259999991,-0.01,0,0,-5
4.86,0,0,0,0,1943,2117,2494,1820,-0.119999997,0,-0.119999997,0,0,0,-5
4.87,0,0,0,0,1943,2117,2494,1820,-0.119999997,0,-0.119999997,0,0,0,-5
4.88,0,0,0,0,1943,2117,2494,1820,0.050000001,0,0.360000014,-0.01,0,0,-5
4.89,0,0,0,0,1942,2117,2494,1820,-0.029999999,-0.059999999,-0.01,-0.01,0,0,-5
4.9,0,0,0,0,1943,2117,2494,1820,-0.079999998,0.119999997,0,0.01,0,0,-5
4.91,0,0,0,0,1943,2118,2494,1820,0.029999999,0.100000002,0.209999993,0,0,0,-5
4.92,0,0,0,0,1943,2117,2494,1820,-0.02,-0.02,0.01,0,0,0,-5
4.93,0,0,0,0,1943,2117,2494,1820,-0.07,-0.050000001,-0.239999995,0,0,0,-5
4.94,0,0,0,0,1942,2117,2494,1820,0.050000001,0.129999995,0.209999993,0,0,0,-5
4.95,0,0,0,0,1943,2117,2494,1820,0.059999999,-0.07,0.170000002,0,0,0,-5
4.96,0,0,0,0,1943,2117,2494,1820,-0.07,-0.02,-0.25,0,0,0,-5
4.97,0,0,0,0,1943,2117,2494,1820,-0.01,0.059999999,-0.07,0.01,0,0,-5
4.98,0,0,0,0,1943,2117,2494,1820,0.100000002,-0.090000004,0.150000006,0,0,0,-5
4.99,0,0,0,0,1943,2117,2494,1820,0.02,-0.079999998,-0.140000001,0,0,0,-5
5,0,0,0,0,1942,2117,2494,1820,0,0,-0.239999995,0.01,0,0,-5
5.01,0,0,0,0,1943,2117,2494,1820,0.079999998,0.100000002,0.209999993,0,0,0,-5
5.02,0,0,0,0,1943,2118,2494,1820,0.01,-0.180000007,-0.180000007,0,0,0,-5
5.03,0,0,0,0,1943,2117,2494,1820,-0.039999999,0.01,-0.200000003,0,0,0,-5
5.04,0,0,0,0,1943,2118,2494,1820,0.150000006,0.02,0.090000004,0,0,0,-5
5.05,0,0,0,0,1943,2117,2494,1820,0.079999998,0,0.209999993,-0.01,0,0,-5
5.06,0,0,0,0,1943,2117,2494,1820,-0.050000001,0,-0.25,0,0,0,-5
5.07,0,0,0,0,1942,2118,2494,1820,-0.059999999,0.109999999,-0.029999999,0.01,0,0,-5
5.08,0,0,0,0,1943,2117,2494,1820,0.079999998,0.01,0.259999991,0,0,0,-5
5.09,0,0,0,0,1943,2118,2494,1820,-0.059999999,-0.079999998,-0.159999996,0,0,0,-5
5.1,0,0,0,0,1943,2117,2494,1820,-0.029999999,0.129999995,-0.029999999,0.01,0,0,-5
5.11,0,0,0,0,1943,2117,2494,1820,0.079999998,0.07,0.100000002,0,0,0,-5
5.12,0,0,0,0,1943,2117,2494,1820,-0.029999999,-0.039999999,-0.050000001,0,0,0,-5
5.13,0,0,0,0,1943,2117,2494,1820,-0.100000002,-0.029999999,-0.289999992,0,0,0,-5
5.14,0,0,0,0,1943,2118,2494,1820,0.029999999,0.119999997,0.239999995,0,0,0,-5
5.15,0,0,0,0,1943,2118,2494,1820,0.109999999,-0.100000002,0.150000006,-0.01,0,0,-5
5.16,0,0,0,0,1943,2117,2494,1820,-0.100000002,0.02,-0.239999995,0,0,0,-5
5.17,0,0,0,0,1943,2117,2494,1820,0.02,0.039999999,-0.039999999,0.01,0,0,-5
5.18,0,0,0,0,1943,2118,2494,1820,0.100000002,-0.100000002,0.109999999,0,0,0,-5
5.19,0,0,0,0,1943,2117,2494,1820,0,-0.100000002,-0.189999998,0,0,0,-5
5.2,0,0,0,0,1942,2117,2494,1820,0.02,0.050000001,-0.129999995,0.01,0,0,-5
5.21,0,0,0,0,1943,2117,2494,1820,0.129999995,0.02,0.170000002,0,0,0,-5
5.22,0,0,0,0,1943,2117,2494,1820,0.02,-0.119999997,-0.180000007,0,0,0,-5
5.23,0,0,0,0,1942,2118,2494,1820,-0.079999998,0,-0.289999992,0,0,0,-5
5.24,0,0,0,0,1943,2117,2494,1820,0.079999998,0.02,0.209999993,0,0,0,-5
5.25,0,0,0,0,1943,2117,2494,1820,0.079999998,-0.059999999,0.180000007,-0.01,0,0,-5
5.26,0,0,0,0,1943,2117,2494,1820,-0.100000002,0.02,-0.209999993,0,0,0,-5
5.27,0,0,0,0,1943,2117,2494,1820,-0.01,0.129999995,-0.029999999,0,0,0,-5
5.28,0,0,0,0,1943,2118,2494,1820,0.050000001,-0.029999999,0.180000007,-0.01,0,0,-5
5.29,0,0,0,0,1943,2117,2494,1820,-0.01,-0.090000004,-0.189999998,0,0,0,-5
5.3,0,0,0,0,1943,2118,2494,1820,-0.050000001,0.189999998,0.02,0,0,0,-5
5.31,0,0,0,0,1943,2118,2494,1820,0.079999998,0.039999999,0.159999996,0,0,0,-5
5.32,0,0,0,0,1943,2117,2494,1820,-0.079999998,-0.02,-0.029999999,0,0,0,-5
5.33,0,0,0,0,1943,2117,2494,1820,-0.090000004,0,-0.319999993,0,0,0,-5
5.34,0,0,0,0,1943,2117,2494,1820,0.029999999,0.079999998,0.349999994,0,0,0,-5
5.35,0,0,0,0,1943,2117,2494,1820,0.07,-0.090000004,0.170000002,-0.01,0,0,-5
5.36,0,0,0,0,1943,2118,2494,1820,-0.140000001,0.050000001,-0.219999999,0,0,0,-5
5.37,0,0,0,0,1943,2117,2494,1820,0,0.079999998,0,0.01,0,0,-5
5.38,0,0,0,0,1943,2117,2494,1820,0,-0.02,0.129999995,-0.01,0,0,-5
5.39,0,0,0,0,1943,2117,2494,1820,-0.079999998,-0.079999998,-0.189999998,0,0,0,-5
